genres,release_date,id,user_id,playtime_forever,title,sentiment_analysis
Indie,2006-11-29,4000,Jollyjawa,8522,Garrys Mod,1.0
Indie,2006-11-29,4000,Sadtaco,2012,Garrys Mod,1.0
Action,2004-11-01,240,BOOTHEGHOSTgaming,0,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198093468239,546,Garrys Mod,1.0
Action,2004-11-16,220,76561198037338234,0,HalfLife 2,0.0
Indie,2006-11-29,4000,76561198052782709,1776,Garrys Mod,1.0
Action,2004-11-16,220,76561197980197205,353,HalfLife 2,1.0
Indie,2006-11-29,4000,diegoxdel,758,Garrys Mod,1.0
Action,2004-11-01,240,76561198050768793,1566,CounterStrike Source,2.0
Action,2004-11-01,240,76561198011043023,22067,CounterStrike Source,1.0
Indie,2006-11-29,4000,YumiHayashibiara,6123,Garrys Mod,1.0
RPG,2005-07-11,3920,digirice,0,Sid Meiers Pirates,1.0
Action,2006-03-14,1200,76561198057178277,0,Red Orchestra Ostfront 4145,2.0
Action,2004-11-16,2600,76561198007748710,276,Vampire The Masquerade  Bloodlines,1.0
Indie,2006-11-29,4000,76561198033457836,848,Garrys Mod,1.0
Action,2004-11-16,220,Zirconn,99,HalfLife 2,2.0
Action,2004-11-16,220,dikfin,895,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198043421006,1690,Garrys Mod,1.0
Indie,2006-11-29,4000,Dilberto3000,136985,Garrys Mod,2.0
Action,2004-11-01,240,76561198047632791,77,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198059382872,277,Garrys Mod,2.0
Action,2012-11-20,218230,zachary15401,1309,PlanetSide 2,1.0
Action,2004-11-01,240,diller128,7281,CounterStrike Source,1.0
Action,2010-07-12,300,Dimmerworld,31,Day of Defeat Source,1.0
Action,2000-11-01,10,76561198041714563,153,CounterStrike,1.0
Action,1999-04-01,20,DimmortalZ,158,Team Fortress Classic,0.0
Action,2004-11-16,220,jgja1,614,HalfLife 2,1.0
Action,2005-04-19,3830,TheWinterPyro,1725,Psychonauts,1.0
Indie,2006-11-29,4000,76561198079908572,17267,Garrys Mod,1.0
Action,2000-11-01,10,76561198061533143,396,CounterStrike,1.0
Indie,2006-11-29,4000,76561198164354483,50863,Garrys Mod,1.0
Action,2004-11-01,240,sasnapper,28067,CounterStrike Source,0.0
Action,2004-11-01,240,76561198087956515,85,CounterStrike Source,1.0
Action,2006-09-11,4560,76561198094455687,0,Company of Heroes  Legacy Edition,2.0
Indie,2006-11-29,4000,dinkledongmcdoogleberry,715,Garrys Mod,1.0
Action,2004-11-01,240,76561198045066111,280,CounterStrike Source,1.0
Indie,2006-11-29,4000,klDINO,197,Garrys Mod,1.0
Action,2004-11-16,220,76561198075593770,505,HalfLife 2,1.0
Action,2004-11-01,240,philmatt,1644,CounterStrike Source,1.0
Action,2004-11-16,220,76561198065935870,993,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198065733438,17290,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198052090943,32681,Garrys Mod,1.0
Action,2000-11-01,10,76561198082614655,9,CounterStrike,2.0
Indie,2006-11-29,4000,potisrest0,9514,Garrys Mod,1.0
Action,2004-11-01,240,76561198055330941,1639,CounterStrike Source,2.0
Action,2004-11-01,240,76561198055330941,1639,CounterStrike Source,2.0
Indie,2006-11-29,4000,potisrest0,9514,Garrys Mod,1.0
Action,2004-11-01,240,76561198055330941,1639,CounterStrike Source,2.0
Action,2004-11-01,240,76561198055330941,1639,CounterStrike Source,2.0
Action,2003-05-01,30,SpiderTheLoko,87,Day of Defeat,2.0
RPG,2005-07-11,3920,76561198044746794,185,Sid Meiers Pirates,1.0
Indie,2006-11-29,4000,Dion123,3321,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198092200896,3085,Garrys Mod,1.0
Action,2004-11-01,240,76561197998184532,552,CounterStrike Source,1.0
Action,2004-11-16,220,bigmushroom,1,HalfLife 2,1.0
Action,2004-11-16,220,76561198077021858,144,HalfLife 2,1.0
Action,2003-10-29,2620,SassyLemon,8,Call of Duty,2.0
Action,2004-11-16,220,76561197993949710,0,HalfLife 2,1.0
Action,2004-11-16,220,discodick_96,17,HalfLife 2,1.0
Action,2004-11-16,220,Discoflw,282,HalfLife 2,1.0
Action,1999-04-01,20,Discord_HD,9,Team Fortress Classic,1.0
Action,2004-11-01,240,76561198047259958,1401,CounterStrike Source,1.0
Action,2004-11-01,240,76561198046311245,585,CounterStrike Source,1.0
Action,2006-09-11,4560,76561198047126419,0,Company of Heroes  Legacy Edition,1.0
Action,1998-11-08,70,76561198039509150,0,HalfLife,1.0
Indie,2006-11-29,4000,76561198086936067,23619,Garrys Mod,2.0
Action,2004-11-01,240,DisturbedDope23,44,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198081014925,9555,Garrys Mod,1.0
Action,2004-11-16,220,oprove,0,HalfLife 2,1.0
Action,1999-11-01,50,291129112911291129112911,595,HalfLife Opposing Force,0.0
Indie,2006-11-29,4000,20041213,8074,Garrys Mod,1.0
Action,2004-11-16,220,Dividolp,18,HalfLife 2,2.0
Indie,2006-11-29,4000,76561198070343396,337,Garrys Mod,0.0
Indie,2006-11-29,4000,patrik3029,38745,Garrys Mod,1.0
Action,1998-11-08,70,76561198085405679,261,HalfLife,1.0
Indie,2006-11-29,4000,clank5050,38,Garrys Mod,1.0
Action,2004-11-01,320,DjSingularity,1055,HalfLife 2 Deathmatch,2.0
Action,2011-01-25,42910,76561198043784335,22,Magicka,1.0
Adventure,2003-11-19,32370,76561198044023357,2481,STAR WARS  Knights of the Old Republic,1.0
Action,2004-11-16,220,76561198097976037,428,HalfLife 2,1.0
Action,2010-07-12,300,djnemonic,90,Day of Defeat Source,1.0
Action,2000-11-01,10,DJSean,88,CounterStrike,1.0
Action,2000-11-01,10,djmog,135,CounterStrike,1.0
Action,2004-11-01,240,Dkc123,8613,CounterStrike Source,1.0
Indie,2006-11-29,4000,dlbrad,0,Garrys Mod,1.0
Action,2010-07-12,300,KremBrulee,0,Day of Defeat Source,1.0
Action,2000-11-01,10,dstack,163,CounterStrike,1.0
Action,2004-11-01,240,76561197996672722,2775,CounterStrike Source,1.0
Indie,2006-11-29,4000,moistmoot,46,Garrys Mod,1.0
Action,2004-11-16,220,carsa2k,33,HalfLife 2,2.0
Action,2000-11-01,10,76561198050056860,140,CounterStrike,1.0
Action,2004-11-01,240,76561198111943364,50,CounterStrike Source,1.0
Action,2000-11-01,10,georgebrah,112,CounterStrike,2.0
Indie,2006-11-29,4000,NoNameAnonymous,22981,Garrys Mod,1.0
Action,2004-11-01,240,76561197998876897,346,CounterStrike Source,2.0
Action,2004-11-16,220,76561197987677468,0,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198071563428,241,Garrys Mod,1.0
Action,2007-08-21,7670,dobosono,1322,BioShock,1.0
Indie,2006-11-29,4000,76561198083522714,2466,Garrys Mod,1.0
Action,2005-04-19,3830,76561198000920962,274,Psychonauts,1.0
Indie,2006-11-29,4000,76561198084087283,885,Garrys Mod,1.0
Action,2004-11-01,240,jvkzero,16678,CounterStrike Source,1.0
Indie,2006-11-29,4000,DocChutney,2638,Garrys Mod,1.0
Action,2009-01-13,17410,4432XABLAU,234,Mirrors Edge,1.0
Action,2004-11-16,220,76561198050928971,294,HalfLife 2,1.0
Action,2007-10-10,400,76561198053792707,647,Portal,1.0
Action,2000-11-01,10,Rakrent,23,CounterStrike,1.0
Action,2004-11-16,220,dodado1,521,HalfLife 2,2.0
Indie,2006-11-29,4000,DodgM8,136,Garrys Mod,1.0
Action,2004-11-01,240,BlackApple22,1,CounterStrike Source,1.0
Action,2004-11-16,220,Ninjinius,91,HalfLife 2,1.0
Action,1998-11-08,70,76561198070174597,46,HalfLife,2.0
Action,2000-11-01,10,Wumba,0,CounterStrike,1.0
Action,2004-11-01,240,dogmaster108,732,CounterStrike Source,1.0
Action,2010-07-12,300,deadapostle,41,Day of Defeat Source,1.0
Indie,2006-11-29,4000,Enemyofthetroll,348,Garrys Mod,0.0
Racing,2007-10-15,8600,76561198073679136,2202,RACE 07,1.0
Indie,2006-11-29,4000,878yasun999,2033,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198085538602,7009,Garrys Mod,1.0
Action,2010-07-12,300,apotatodealer,412,Day of Defeat Source,2.0
Action,2010-03-23,8190,76561198056179329,134,Just Cause 2,1.0
Indie,2006-11-29,4000,76561198067336524,7211,Garrys Mod,1.0
Action,2004-11-16,220,MEOWYMEOOWWEWEW,437,HalfLife 2,1.0
Action,2004-11-01,240,randyy242,229,CounterStrike Source,1.0
Indie,2006-11-29,4000,urmumdiedxd,16088,Garrys Mod,2.0
Action,2000-11-01,10,kozleewat,22,CounterStrike,2.0
Action,1999-04-01,20,76561198071695653,103,Team Fortress Classic,2.0
Action,2000-11-01,10,76561198062511043,4,CounterStrike,1.0
Action,2004-11-01,240,dogryan100,327,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072545923,4114,Garrys Mod,1.0
Action,2004-11-01,240,76561198017524014,1746,CounterStrike Source,1.0
Action,1999-04-01,20,tRollioi,21,Team Fortress Classic,1.0
Indie,2006-11-29,4000,76561198030313974,3378,Garrys Mod,1.0
Action,2000-11-01,10,azzythenig,12,CounterStrike,1.0
Action,2004-11-16,220,Dolphinquack,238,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198069616842,2461,Garrys Mod,1.0
Action,2000-11-01,10,domfunkle,25,CounterStrike,1.0
Action,2004-11-16,220,dommcmillan7,0,HalfLife 2,1.0
Action,1998-11-08,70,kharr999,35,HalfLife,2.0
Action,1999-11-01,50,76561198000858214,349,HalfLife Opposing Force,1.0
Indie,2006-11-29,4000,76561198042466137,2442,Garrys Mod,1.0
Action,2005-04-19,3830,Insertnamehere,155,Psychonauts,1.0
Indie,2006-11-29,4000,76561198063176951,2192,Garrys Mod,1.0
Action,2001-06-01,130,76561197996524718,331,HalfLife Blue Shift,2.0
Indie,2006-11-29,4000,phgodfather,3742,Garrys Mod,0.0
Action,2004-11-01,240,76561198065395473,1869,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198133773636,377,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198082639535,2398,Garrys Mod,2.0
Action,2000-11-01,10,76561198012252740,1,CounterStrike,2.0
Action,2004-11-01,240,JD_WCE,1923,CounterStrike Source,1.0
Action,2000-11-01,10,thepengwin,77,CounterStrike,2.0
Indie,2006-11-29,4000,76561198140978970,3,Garrys Mod,1.0
Action,1998-11-08,70,donutmaster123,39,HalfLife,1.0
RPG,2005-07-11,3920,76561198066925868,56,Sid Meiers Pirates,1.0
Indie,2006-11-29,4000,76561198094233773,2377,Garrys Mod,2.0
Action,2004-11-01,240,doobyjohnson,1351,CounterStrike Source,0.0
Action,2004-11-01,240,76561198041230088,1181,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198079228209,23207,Garrys Mod,2.0
Action,2004-11-16,220,doogi,122,HalfLife 2,1.0
Action,2004-11-01,240,76561198043664503,312,CounterStrike Source,1.0
Action,2004-11-01,240,DOOMBOY12345,703,CounterStrike Source,2.0
Action,2000-11-01,10,Suparcoffeeninja,509,CounterStrike,1.0
Action,2006-03-14,1200,76561198027844722,26,Red Orchestra Ostfront 4145,1.0
Action,2004-11-01,240,76561198058713745,2564,CounterStrike Source,1.0
Action,2006-03-14,1200,76561198073248766,10,Red Orchestra Ostfront 4145,2.0
Strategy,2009-02-18,15620,76561198042498146,932,Warhammer 40000 Dawn of War II,1.0
Indie,2006-11-29,4000,76561198074259637,2532,Garrys Mod,2.0
Action,2004-11-01,240,76561198078148720,3255,CounterStrike Source,1.0
Action,2000-11-01,10,76561198061808307,96,CounterStrike,1.0
Indie,2006-11-29,4000,76561198143395684,4508,Garrys Mod,1.0
Action,2007-10-10,400,76561198053351607,194,Portal,1.0
Indie,2006-11-29,4000,76561198079329186,4752,Garrys Mod,1.0
Action,2004-11-01,240,76561198047302241,0,CounterStrike Source,1.0
Action,2004-11-01,240,76561198082881423,699,CounterStrike Source,1.0
Indie,2006-11-29,4000,haritharsyadcp,23964,Garrys Mod,1.0
Indie,2006-11-29,4000,haritharsyadcp,23964,Garrys Mod,1.0
Indie,2006-11-29,4000,haritharsyadcp,23964,Garrys Mod,1.0
Indie,2006-11-29,4000,haritharsyadcp,23964,Garrys Mod,1.0
Action,2010-07-12,300,DaBiff,122,Day of Defeat Source,1.0
Action,2004-11-01,240,nolosing,3038,CounterStrike Source,0.0
Indie,2006-11-29,4000,76561198054085608,1676,Garrys Mod,1.0
Action,2009-11-16,550,76561198073217243,919,Left 4 Dead 2,1.0
Action,2005-04-19,3830,76561198049552550,930,Psychonauts,1.0
Action,2004-11-01,240,76561198071246965,10,CounterStrike Source,1.0
Action,2000-11-01,10,dougamer,7,CounterStrike,2.0
Action,2004-11-01,320,Douglas24,19,HalfLife 2 Deathmatch,1.0
Action,1998-11-08,70,76561198055443129,29,HalfLife,1.0
Indie,2006-11-29,4000,DovaMeal,8052,Garrys Mod,2.0
Strategy,2006-11-15,4700,76561198058547096,598,Medieval II Total War,0.0
Action,2004-11-01,320,76561198004964462,0,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,Droleee,2300,CounterStrike Source,1.0
Action,2000-11-01,10,Dozza_The_Wozza,235,CounterStrike,1.0
Action,2005-04-19,3830,Dpaje,898,Psychonauts,1.0
Action,2004-11-01,240,76561198072725613,187,CounterStrike Source,1.0
Strategy,2006-10-16,1690,DefNotPeter,630,Space Empires V,2.0
Action,2004-11-01,240,andreki,0,CounterStrike Source,1.0
Action,2000-11-01,10,76561197965208032,0,CounterStrike,1.0
Action,2011-05-16,105600,76561198082019137,20,Terraria,1.0
Action,2004-11-01,240,jakomako9,270,CounterStrike Source,1.0
Action,2006-05-08,2500,76561198041623808,33,Shadowgrounds,1.0
Indie,2006-11-29,4000,tallme22,22053,Garrys Mod,2.0
RPG,2007-02-27,7110,76561198045349941,1590,Jade Empire Special Edition,2.0
Indie,2006-11-29,4000,76561198067683121,4341,Garrys Mod,1.0
Action,2009-11-16,550,green_fox12,0,Left 4 Dead 2,0.0
Action,2004-11-16,220,eph3k,126,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198049488471,28588,Garrys Mod,1.0
Action,2004-11-01,240,renegadematt74,4,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198067632713,12692,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198067686665,178,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198052609538,0,Garrys Mod,1.0
Action,2004-11-01,320,Jackrocks217,39,HalfLife 2 Deathmatch,1.0
Action,2004-11-16,220,djnien123,738,HalfLife 2,1.0
Action,2004-11-01,240,76561198061178366,79,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198066572102,134,Garrys Mod,1.0
Action,2000-11-01,10,drduckphd,222,CounterStrike,1.0
Indie,2006-11-29,4000,drmeeep,17728,Garrys Mod,2.0
Indie,2006-11-29,4000,Redjay1,7731,Garrys Mod,2.0
Action,2006-07-11,2400,pixelturtle,46,The Ship Murder Party,2.0
Action,2004-11-01,240,ms31ms,2966,CounterStrike Source,1.0
Action,2004-11-01,240,76561198071964581,207,CounterStrike Source,1.0
Action,2006-10-25,2100,DoctorSpaceman,1438,Dark Messiah of Might amp Magic,1.0
Indie,2006-11-29,4000,76561198088830592,57,Garrys Mod,2.0
Action,2004-11-01,240,not_a_weeaboo,84,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198073666829,7632,Garrys Mod,1.0
Action,2008-10-20,17470,76561198014834244,0,Dead Space,1.0
Action,2004-11-16,220,76561198068194476,119,HalfLife 2,1.0
Action,2004-11-01,240,76561198011037184,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,dragydragon,64,Garrys Mod,1.0
RPG,2005-07-11,3920,76561198040152832,3021,Sid Meiers Pirates,2.0
Indie,2006-11-29,4000,76561198064608457,20820,Garrys Mod,1.0
Indie,2006-11-29,4000,baimee,1447,Garrys Mod,2.0
Action,2004-11-16,220,76561198057660678,164,HalfLife 2,2.0
Action,2004-11-01,240,76561198036808112,31,CounterStrike Source,1.0
Action,2005-11-01,6060,76561198034926674,519,Star Wars Battlefront 2 Classic 2005,1.0
Action,2004-11-01,240,76561198044946320,314,CounterStrike Source,1.0
Action,2004-11-01,240,76561198028843194,325,CounterStrike Source,2.0
Action,2011-04-18,620,76561198106595462,88,Portal 2,1.0
Action,2004-11-01,240,76561198063432640,310,CounterStrike Source,1.0
Action,2004-11-16,220,76561198043636856,194,HalfLife 2,2.0
Indie,2006-11-29,4000,Dramiken,643,Garrys Mod,2.0
Action,2004-11-01,240,76561198032260429,2112,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198074479756,47,Garrys Mod,1.0
Action,2013-03-25,230410,76561198099625111,311,Warframe,1.0
Indie,2006-11-29,4000,dravenk,1300,Garrys Mod,1.0
Action,2007-08-21,7670,Ctrl_Alt_Kaboom,955,BioShock,1.0
Action,2011-01-24,63200,Draydian,20,Monday Night Combat,2.0
Action,2006-03-14,1200,drazsyker,0,Red Orchestra Ostfront 4145,2.0
Indie,2006-11-29,4000,76561198112110389,1623,Garrys Mod,2.0
Indie,2006-11-29,4000,millplaygame,4026,Garrys Mod,1.0
Action,2004-11-16,220,76561197971627623,1,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198041309138,14677,Garrys Mod,1.0
Indie,2006-09-29,1520,Drewmatic,97,DEFCON,1.0
Action,1999-04-01,20,DrexelWhiteWalter,241,Team Fortress Classic,1.0
Action,2008-11-18,10090,RealYams,18843,Call of Duty World at War,1.0
Action,1998-11-08,70,76561198045470612,373,HalfLife,2.0
Indie,2006-11-29,4000,76561198096927676,107,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198073975705,2374,Garrys Mod,1.0
Action,2004-11-01,240,76561198084623564,51,CounterStrike Source,2.0
Action,2004-11-16,220,DripU,401,HalfLife 2,1.0
Indie,2006-11-29,4000,drako227,649,Garrys Mod,1.0
Indie,2006-11-29,4000,xDrkx,1107,Garrys Mod,1.0
Action,2010-07-12,300,76561198050271217,439,Day of Defeat Source,1.0
Action,2000-11-01,10,DrMolo,3,CounterStrike,1.0
Action,2000-11-01,10,DrMolo,3,CounterStrike,1.0
Indie,2006-11-29,4000,Drocadile,40690,Garrys Mod,1.0
Indie,2006-11-29,4000,Drocadile,40690,Garrys Mod,1.0
Action,2004-11-01,240,76561198014421677,7301,CounterStrike Source,0.0
Action,2004-11-01,240,76561198014421677,7301,CounterStrike Source,0.0
Indie,2006-11-29,4000,Drocadile,40690,Garrys Mod,1.0
Indie,2006-11-29,4000,Drocadile,40690,Garrys Mod,1.0
Action,2004-11-01,240,76561198014421677,7301,CounterStrike Source,0.0
Action,2004-11-01,240,76561198014421677,7301,CounterStrike Source,0.0
Indie,2006-11-29,4000,droidcommandohero,7105,Garrys Mod,2.0
Indie,2006-11-29,4000,droids18,4965,Garrys Mod,2.0
Strategy,2010-03-01,40100,76561198070624749,0,Supreme Commander 2,1.0
Action,2004-11-01,240,Mexican-Putin,13301,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198079218581,1649,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198063882554,1997,Garrys Mod,2.0
Action,1999-11-01,50,76561198137613051,38,HalfLife Opposing Force,1.0
Action,2004-11-01,240,SpiicyOrange,274,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198075369739,12,Garrys Mod,2.0
Action,2004-11-16,220,76561198039160345,31,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198043983453,2115,Garrys Mod,1.0
Action,1998-11-08,70,drunkchef,391,HalfLife,2.0
Action,2006-07-11,2400,pot-a-toe,310,The Ship Murder Party,1.0
Action,2004-11-01,240,edwardthomas6262,210,CounterStrike Source,1.0
Action,2004-11-01,240,awpsum,62221,CounterStrike Source,1.0
Action,2005-04-19,3830,KeepTheChangeYouFilthyAnimal,418,Psychonauts,1.0
Action,2000-11-01,10,76561197960888883,0,CounterStrike,1.0
Action,2009-11-16,550,Dr_Facepalm,1852,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,NuClearBomba,2997,Garrys Mod,1.0
Action,2006-05-08,2500,76561198025394215,0,Shadowgrounds,1.0
Indie,2006-11-29,4000,DeccasTurboJ,2779,Garrys Mod,1.0
Action,2004-11-01,240,gingerninger,46,CounterStrike Source,0.0
Action,2004-11-16,220,Spclst69,51,HalfLife 2,1.0
Action,2016-07-22,211820,Dub5,6280,Starbound,2.0
Action,2004-11-16,220,DubberRucky,36,HalfLife 2,2.0
Action,2000-11-01,10,dubstep3000,0,CounterStrike,1.0
Action,2000-11-01,10,chuzz,0,CounterStrike,2.0
Indie,2006-08-23,1510,BESTPERSON,148,Uplink,1.0
Indie,2006-11-29,4000,76561198062039624,899,Garrys Mod,0.0
Indie,2006-11-29,4000,PirateDucky,2694,Garrys Mod,1.0
Action,2004-11-01,240,76561197982437091,3778,CounterStrike Source,2.0
Action,2000-11-01,10,Duckei,24,CounterStrike,1.0
Action,2005-04-19,3830,76561198044588815,104,Psychonauts,0.0
Indie,2006-11-29,4000,TheDucktor,935,Garrys Mod,2.0
Action,2000-11-01,10,Napalm_Industry,16,CounterStrike,1.0
Action,2004-11-01,240,Duckuy,315,CounterStrike Source,2.0
Action,2000-11-01,10,76561197973219617,0,CounterStrike,1.0
Indie,2006-11-29,4000,76561198085125793,98994,Garrys Mod,2.0
Adventure,2011-05-06,104200,dudumon,183,BEEP,2.0
Action,2004-11-16,220,76561198060747681,1108,HalfLife 2,1.0
Indie,2006-11-29,4000,Duergar,49,Garrys Mod,1.0
Action,2004-11-01,240,76561198015892252,465,CounterStrike Source,1.0
Indie,2006-11-29,4000,flamingdrag00n,738,Garrys Mod,2.0
Action,2004-11-01,240,76561198068392470,75,CounterStrike Source,0.0
Indie,2006-11-29,4000,readthisURL,5540,Garrys Mod,1.0
Action,2004-11-01,240,76561198041709308,92,CounterStrike Source,1.0
Action,1998-11-08,70,min3man,489,HalfLife,2.0
Action,2009-11-16,550,76561198068748380,1974,Left 4 Dead 2,1.0
Indie,2006-11-29,4000,76561198055400340,7712,Garrys Mod,2.0
Action,2004-11-01,240,76561198106782017,724,CounterStrike Source,1.0
Action,1999-04-01,20,Dunaway,0,Team Fortress Classic,2.0
Action,2000-11-01,10,rosalindo,7,CounterStrike,2.0
Action,2004-11-16,220,76561198038301951,898,HalfLife 2,1.0
Action,2006-09-11,4560,76561198055542679,0,Company of Heroes  Legacy Edition,2.0
Action,2007-10-10,400,76561198070859502,870,Portal,1.0
Action,1998-11-08,70,DusCrazyPerson,121,HalfLife,0.0
Action,2004-11-16,220,76561198070376295,829,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198048334447,3061,Garrys Mod,1.0
Action,2002-10-01,6850,45883274,26,Hitman 2 Silent Assassin,1.0
Casual,2006-08-30,3310,76561198083326262,556,Chuzzle Deluxe,1.0
Indie,2006-11-29,4000,dustydustkid,11522,Garrys Mod,1.0
Action,2004-11-16,220,76561197998609347,134,HalfLife 2,1.0
Indie,2006-11-29,4000,MAKLO_GEMING_xDDDD,326,Garrys Mod,1.0
Action,2010-07-12,300,PrintedinGold,101,Day of Defeat Source,2.0
Action,2000-11-01,10,76561198036933069,0,CounterStrike,2.0
Indie,2006-11-29,4000,dwarfenninja,1146,Garrys Mod,1.0
Indie,2006-11-29,4000,Asyamercilicious,202538,Garrys Mod,2.0
Action,2009-11-16,550,76561198067953398,5091,Left 4 Dead 2,1.0
Action,2005-04-19,3830,TEE4,0,Psychonauts,1.0
Action,2004-11-01,240,76561198046914681,80,CounterStrike Source,0.0
Action,1999-04-01,20,pizzerman,17,Team Fortress Classic,1.0
Action,2004-11-16,220,76561198026167749,82,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198045698134,6638,Garrys Mod,2.0
Indie,2006-11-29,4000,DylanKenzo,25777,Garrys Mod,0.0
Action,2004-11-01,240,FireCannotBeContained,507,CounterStrike Source,1.0
Action,2006-10-25,2100,Dyrrrrran,0,Dark Messiah of Might amp Magic,1.0
Strategy,2001-03-23,25990,76561198011431696,0,Majesty Gold HD,1.0
Action,2004-11-16,220,76561198098852080,28,HalfLife 2,2.0
Indie,2006-11-29,4000,exsaw19,1579,Garrys Mod,1.0
